,time,text,comments,shares,username,likes,love,solidaire,haha
65,2021-05-10 15:00:00.000000,"La startup sénégalaise Mburu lève 243 millions de FCFA
Mburu est une marque de boulangerie sénégalaise, active dans la production et la commercialisation de pains, viennoiseries et pâtisseries. Son potentiel aPlus convaincu WIC Capital et WE! Fund. Ce dernier est un fonds du Fonds Souverain d’Investissements Stratégiques (FONSIS) du Sénégal et de UNCDF dédié aux PME. Mburu a reçu pas moins de 243 millions de FCFA. Il s’agit d’un mix de capital et de quasi capital.
#Payexpresse #fintech #startup #africa #Senegal",0,0,Payexpresse.com,12,1,0,0
66,2021-05-10 13:30:00.000000,"Africa House London choisit Kaspersky en tant que partenaire de cybersécurité.
Africa House London est une agence commerciale créée pour encourager le commerce et l’investissement entre le Royaume-Uni et unPlus certain nombre de marchés forte croissance d’Afrique subsaharienne. Ses missions l’ont déjà amené a coopéré avec des Etats tels que le #Niger, le #Togo, le #Ghana ou encore le #Nigeria. L’organisation compte désormais Kaspersky au nombre de ses partenaires.
#Kaspersky #africahouselondon #Payexpresse",0,0,Payexpresse.com,9,1,0,0
67,2021-05-10 12:00:00.000000,"Après des études en Finances et Contrôle de Gestion à l’Université Paris Dauphine et dans les télécoms à Télécom Sud à Paris, Alioune Ndiaye a débuté sa carrière dans l’industrie chez Pechiney. Puis il a intégré Sonatel, en 1988, sur des fonctions d’audit et de contrôle de gestion qui l’ont conduit à participer aux travaux de privatisation de l’entreprise. Cette expérience très riche l’a assez naturellement engagé sur le poste de Directeur financier pendant une dizaine d’années.
2002 est une étape importante de son parcours avec son arrivée à Ikatel au Mali comme Directeur Général. Quelques mois plus tard, l’achat de cette licence a donné lieu à la création d’Orange Mali. Il y restera 10 ans avec la grande fierté d’avoir fait de l’entreprise, la société du Groupe Orange à la plus forte rentabilité.
En octobre 2012, il est de retour à la Sonatel. Il y assure, depuis cette date, les fonctions de Directeur Général et de Président du Conseil d’Administration de Sonatel Mobiles, Orange Mali, Orange Bissau, Orange Sierra Léone et de la Fondation Sonatel. En 2017, les pays du groupe Sonatel génèrent un chiffre d’affaires de 1, 6 milliards d’euros pour 5 milliards sur l’ensemble de la zone MEA.
A compter du 2 mai 2018, Alioune est CEO d’Orange Middle East and Africa.
#Payexpresse #orange #Sonatel #africa #AliouneNiaye #OrangeMali #OrangeBissau #SierraLeone #middleeast",1,0,Payexpresse.com,12,2,0,0
68,2021-05-10 10:24:00.000000,"#Payexpresse vous souhaite un bon début de semaine.
#mondaymotivation #fintech #startup",0,3,Payexpresse.com,8,3,0,0
69,2021-05-09 10:37:00.000000,"Ce graphique indique le chiffre d'affaires généré par minute par les entreprises sélectionnées au premier trimestre 2021, en euros.
#tech #Tic #Economie #personaldata #cybersecurity #kebetu #sununet #Reflexion
Source : Assane Sy",0,0,Payexpresse.com,8,1,0,0
70,2021-05-08 13:12:00.000000,Excellent week-end avec #Payexpresse #Fintech #Africa #paiementenligne,1,0,Payexpresse.com,7,3,0,0
71,2021-05-08 12:24:00.000000,"Les startups agri-tech d’Afrique ont l’occasion de remporter un prix de 2 millions de dollars
Le Milken Institute et la Fondation Motsepe ont décidé de collaborer pour lancer un prix agri-tech de 2 millions de dollars.
#Fintech #startup #Africa #agriculture",1,0,Payexpresse.com,9,2,0,0
72,2021-05-07 16:00:00.000000,#Payexpresse #woocomerce #fintech #startups,0,2,Payexpresse.com,11,2,0,0
73,2021-05-07 15:33:00.000000,"Enrich in Africa lance un appel à projets pour les startups africaines.

Les entrepreneurs africains ont jusqu’au 13 juin 2021 pour répondre à l’appel d’Enrich in Africa (EIA). L’organisation invite à déposerPlus les candidature pour “Bees soft-landing program powered by EIA”. C’est une initiative de la Commission européenne autour d’un consortium de douze organisations africaines et européennes dont Streinbeis 2i, Bpi France, Impact hub, Methys Group, etc.
#fintech #startup #afrique",0,0,Payexpresse.com,8,2,0,0
74,2021-05-07 12:40:00.000000,"Patient Health va lancer une plateforme numérique dédiée aux infirmières africaines.
Le 12 mai prochain, le monde célèbrera la Journée internationale des infirmières. Celles-ci ont été en première ligne, avecPlus le reste du corps médical, dans la lutte contre le Covid-19. Ce combat a impacté leur communauté, ce qui a poussé à la création de la plateforme Afrinurse. Développée par la société sud-africaine Patient Health, elle a été conçue pour autonomiser et soutenir les infirmières sur tout le continent.
#fintech #startups #Santé #Afrique",0,0,Payexpresse.com,12,1,0,0
75,2021-05-07 11:04:00.000000,#Payexpresse #motivation,3,0,Payexpresse.com,11,2,0,0
76,2021-05-06 15:47:00.000000,"#Payexpresse meilleure plateforme de paiement en ligne.
#fintech #startups",4,1,Payexpresse.com,99,2,0,0
77,2021-05-06 11:32:00.000000,"La startup e-commerce Mahali prépare son relancement en Côte d’Ivoire avec Orange.

Mahali est une startup basée à Rennes et Abidjan dont l’activité booste l’e-commerce en Afrique. Lancée en 2020 en versionPlus beta, la web-app prend, en ce moment, part au programme d’intrapreneuriat d’Orange. A l’issue de sa période d’incubation, elle sera déployée une nouvelle fois avec de nouvelles fonctionnalités, notamment le paiement par Orange Money.

#mahali #startups #OrangeMoney #Afrique #cotedivoire",0,0,Payexpresse.com,10,1,0,0
78,2021-05-06 10:00:00.000000,#Payexpresse #wordpress #fintech #startup,0,0,Payexpresse.com,9,1,0,0
79,2021-05-05 14:00:00.000000,"Mastercard et Kasha Global Incorporated sont deux entreprises engagées aux côtés des femmes des pays émergents. Main dans la main, elles ont fourni des efforts pour garantir à leurs cibles, l’accès aux produitsPlus de santé et de soins personnels ainsi qu’aux informations nécessaires pour répondre aux besoins quotidiens en matière d’hygiène.",0,1,Payexpresse.com,8,3,0,0
80,2021-05-05 11:54:00.000000,"Merci à nos sages-femmes qui se plient en 4 pour permettre aux femmes d’accoucher même à domicile !

Merci pour votre dévouement, pour les kilomètres parcourus, pour vos jours fériés, vos dimanches et vos fêtesPlus passés auprès d'eux à les masser, leur tenir la main, les encourager, les accompagner et les soigner !
#JourneeInternationaleDesSagesFemmes #sante #femmes",0,2,Payexpresse.com,7,5,1,0
81,2021-05-05 09:58:00.000000,"Avec #Payexpresse le client est libre de choisir le moyen de paiement qui lui convient.

#fintech #startup",2,3,Payexpresse.com,96,3,0,0
82,2021-05-04 12:30:00.000000,"Home Tech et médias
Microsoft promeut l’innovation digitale dans les services de santé en Afrique.
Aux côtés d’entreprises comme BroadReach Group et Access Mobile International, Microsoft a pris part à unPlus rendez-vous d’experts. L’événement a été organisé par l’Alliance africaine de la santé (Africa Health Alliance ou AHA) et l’Alliance pour les soins de santé des Etats-Unis (USA Healthcare Alliance ou USAHA). Les deux organisations ont réuni des experts africains et mondiaux de haut rang pour une discussion en ligne.
#BroadReache #technology #microsoft #Afrique",0,0,Payexpresse.com,8,1,0,0
83,2021-05-04 11:08:00.000000,"Le chiffre d’affaires de la Sonatel a crû de 9,9 % lors du T1 de 2021.

Le groupe Sonatel continue de prouver son dynamisme sur le marché des télécoms en Afrique francophone. En effet, cette filiale d’OrangePlus active au Sénégal, au Mali, en Guinée, Guinée-Bissau et Sierra Leone, a connu un bon premier trimestre 2021. Son chiffre d’affaires a augmenté de 9,9 %, en comparaison avec celui de 2020, à la même période.
#Afrique #Sonatel #finance #Guinée ##guinéebissau #Mali #SierraLeone #SENEGAL",0,0,Payexpresse.com,9,1,0,0
84,2021-05-04 10:11:00.000000,#Payexpresse #NBA2K21 #Afrique #nigeria,0,2,Payexpresse.com,10,3,0,0
85,2021-05-03 16:02:00.000000,#Payexpresse #fintech #startups,0,0,Payexpresse.com,6,3,0,0
86,2021-05-03 14:01:00.000000,"La fintech Younited Credit prévoit 100 embauches en CDI en Europe en 2021.

La fintech Younited Credit spécialiste des algorithmes de scoring pour l’octroi de crédit veut accélérer son développement. La jeunePlus société, fondée en 2009, propose du crédit à la consommation et du financement à la clientèle de particuliers ou d’entreprises. Younited Credit annonce le recrutement de 100 salariés en Europe en 2021.

Après avoir recruté 80 personnes en 2020, la société va embaucher pour renforcer l’équipe tech et commerciale. Younited Credit emploie plus de 100 ingénieurs, développeurs logiciels et Data scientists.
#Payexpresse #younited #Fintech #scoring #scientists",0,0,Payexpresse.com,7,1,0,0
87,2021-05-03 11:30:00.000000,"En 2021, le thème de la Journée mondiale de la liberté de la presse est : « L'information comme bien public ». Le thème de la Journée mondiale de la liberté de la presse 2021 est d’une pertinence urgente pourPlus tous les pays du monde. Il reconnaît l’évolution du système de communications qui a un impact sur notre santé, nos droits de l’homme, les démocraties et le développement durable. Pour souligner l’importance de l’information dans ce nouvel écosystème, il est important d’aborder les questions actuelles de la viabilité des médias, de la transparence des plateformes, et de la maîtrise et la capacité des utilisateurs, afin ne laisser personne de côté.
#JourneeDeLaLiberteDeLaPresse #monde",0,0,Payexpresse.com,7,2,0,0
88,2021-05-03 10:07:00.000000,"Bon début de semaine avec #Payexpresse.
#mondaymotivation",0,1,Payexpresse.com,5,4,0,0
89,2021-05-02 11:55:00.000000,#Payexpresse #fintech #Senegal #mali #Africa,0,2,Payexpresse.com,6,3,1,0
90,2021-05-01 09:00:00.000000,"Il y a de la joie dans le travail. Il engendre le respect, la dignité et la satisfaction.
Bonne fête du travail !
#fetedutravail #Payexpresse #Afrique #Senegal",0,0,Payexpresse.com,136,3,1,0
91,2021-04-30 15:12:00.000000,"Google a lancé 40 000 nouvelles bourses pour développeurs en #Afrique.

En partenariat avec #Pluralsight et #Andela, #Google a créé de nouvelles bourses d’étude. Au nombre de 40 000, elles sont destinées auxPlus développeurs africains, spécialisés dans le mobile et le cloud. A la fin de la formation ouverte aux débutants et intermédiaires, 1 000 participants recevront des certifications en développement #Android et #cloud.",2,0,Payexpresse.com,10,3,0,0
92,2021-04-30 12:00:00.000000,"Cardano va servir au « plus important déploiement blockchain au monde » en Afrique
Cardano est une solution blockchain développée et promue par IOHK. Cette dernière a conclu un accord avec le gouvernementPlus éthiopien pour le déploiement de la technologie. Le pays africain va ainsi accueillir un système national d’identification et d’enregistrement des résultats. Il lui permettra de vérifier numériquement les notes, de contrôler à distance les performances des écoles
L’enjeu est de booster l’éducation et l’emploi en Ethiopie. La nature du projet en fait « le plus grand déploiement de blockchain au monde ». Il s’inscrit dans le cadre de la stratégie Digital Ethiopia 2025. Elle a été mise sur pied en vue de transformer plusieurs secteurs tels que l’agriculture, la fabrication, la santé, le transport ou encore le tourisme.
#Cardano #Afrique #Ethiopia",0,0,Payexpresse.com,8,1,0,0
93,2021-04-30 10:05:00.000000,"Que la lumière et la fraîcheur de cette journée nous apporte une ambiance douce dans notre vie. Jummah Mubarack et bon vendredi.
#JummahMubarak #Payexpresse",0,3,Payexpresse.com,8,3,0,0
94,2021-04-29 16:00:00.000000,"Digital Africa : Kizito Okechukwu sur le départ

L’affaire Digital Africa prend une nouvelle tournure et ce n’est pas pour le meilleur. En effet, le président par intérim de l’association a annoncé sa démission.Plus Le Nigérian Kizito Okechukwu, fondateur et directeur exécutif de l’incubateur 22 On Sloane basé en Afrique du Sud, va quitter son poste le 2 mai prochain. La raison évoquée est liée à l’Agence française de développement (AFD).
Le remplaçant de Karim Sy lui reprocherait le non-respect des principes de bonne gouvernance dans la gestion de l’organisation. En démissionnant, Okechukwu espère pousser l’AFD à mettre en œuvre les changements structurels nécessaires à l’atteinte des objectifs de Digital Africa. Pourtant, selon le Nigérian, il y avait un accord parfait sur la compréhension de la stratégie entre lui et l’Agence.
#nigeria #DigitalAfrica #fintech #startup",0,0,Payexpresse.com,7,1,0,0
95,2021-04-29 13:30:00.000000,"Youssou Ndour, le président du conseil d’administration du Groupe Futurs Médias et ses collaborateurs ont visité, hier, le nouveau-né du groupe de presse privée, encore un nouveau pas d’investissement dansPlus l’industrie sénégalaise.

« L’IMPACK » c’est le nouveau joyau de l’industrie dédié pour l’emploi des jeunes, informe l’observateur. En effet, Youssou Ndour a réussi à obtenir un financement de 12 milliards auprès d'AfreximBank en ajoutant 3 milliards sur son propre compte, le tout, 15 milliards pour la réalisation de cette nouvelle imprimerie moderne. Cependant, un complément d’un autre milliard a été prévu pour la maintenance des installations et la prise en charge du personnel en service depuis 5 ans.
#Payexpresse #YoussouNdour",0,2,Payexpresse.com,5,4,0,0
